CHAMADO;UF;MUNICIPIO;TIPO_ETABELECIMENTO;CONCORRENTE;STATUS;DATA_INI;DATA_FIM
CON-164;MA;Timon;Instituto de Previdência;Consignet;Ativo;2023-04-19;2028-04-19
CON-163;SP;Adamantina;Prefeitura Municipal;Consignet;Inativo;2023-04-01;2025-04-01
CON-162;PR;Mandirituba;Instituto de Previdência;Consignet;Ativo;2022-11-23;2027-11-23
CON-161;MS;Paranaíba;Prefeitura Municipal;Consignet;Ativo;2023-04-19;2028-04-19
CON-160;SP;Sertãozinho;Instituto de Previdência;Consignet;Inativo;2023-02-21;2024-05-30
CON-159;RO;Mirante Da Serra;Prefeitura Municipal;Consignet;Ativo;2023-07-19;2028-07-19
CON-158;RO;Rolim De Moura;Prefeitura Municipal;Consignet;Ativo;2023-05-17;2028-05-17
CON-157;PR;Honório Serpa;Prefeitura Municipal;Consignet;Ativo;2023-06-21;2028-06-21
CON-156;PR;Cafelândia;Instituto de Previdência;Consignet;Ativo;2023-05-12;2028-05-12
CON-155;PR;Cafelândia;Prefeitura Municipal;Consignet;Ativo;2023-07-03;2028-07-03
CON-154;PR;Mambore;Prefeitura Municipal;Consignet;Ativo;2023-01-05;2026-01-05
CON-153;GO;Novo Gama;Prefeitura Municipal;Consignet;Ativo;2022-10-17;2027-10-17
CON-152;RO;Nova União;Prefeitura Municipal;Consignet;Ativo;2023-04-19;2028-04-19
CON-151;SP;Jaboticabal;Instituto de Previdência;Consignet;Inativo;2022-12-20;2023-12-20
CON-150;PR;Carlópolis;Prefeitura Municipal;Consignet;Ativo;2023-03-23;2028-03-23
CON-149;PE;Do Munícipio De Buque;Instituto de Previdência;Consignet;Inativo;2023-01-01;2025-01-01
CON-148;MT;Cláudia;Prefeitura Municipal;Consignet;Ativo;2023-03-23;2028-03-23
CON-147;GO;Cachoeira Dourada;Prefeitura Municipal;Consignet;Ativo;2022-05-23;2028-05-23
CON-146;RO;Fundação Cultural De Ji Paraná;Empresa Privada;Consignet;Ativo;2022-10-17;2027-10-17
CON-145;PR;Altamira Do Paraná;Instituto de Previdência;Consignet;Inativo;2022-09-21;2025-01-22
CON-144;SP;Santa Casa De Itaí;Empresa Privada;Consignet;Ativo;2023-02-03;2028-02-03
CON-143;PR;Matelandia;Prefeitura Municipal;Consignet;Inativo;2023-01-07;2025-01-07
CON-142;GO;Cidade Ocidental;Prefeitura Municipal;Consignet;Ativo;2023-02-26;2026-02-26
CON-141;PR;Paiçandu;Prefeitura Municipal;Consignet;Ativo;2023-04-11;2028-04-11
CON-140;PR;Mandaguari;Prefeitura Municipal;Consignet;Iniciando Renovação;2022-08-04;2025-08-04
CON-139;PR;Araruna;Prefeitura Municipal;Consignet;Iniciando Renovação;2022-08-04;2025-08-04
CON-138;RS;Nova Prata;Instituto de Previdência;Consignet;Inativo;2023-05-05;2025-05-05
CON-137;SC;Companhia De Águas De Joinville;Outros;Consignet;Ativo;2023-03-28;2028-03-28
CON-136;RN;Bodó;Prefeitura Municipal;Consignet;Ativo;2022-12-01;2027-12-01
CON-135;PR;Iguaçu;Instituto de Previdência;Consignet;Ativo;2023-03-14;2028-03-14
CON-134;PR;Flórida;Instituto de Previdência;Consignet;Iniciando Renovação;2022-09-01;2025-09-01
CON-132;PR;Nova Aliança Do Ivai;Câmara Municipal;Consignet;Ativo;2022-11-07;2027-11-07
CON-131;PB;Estado Da Paraíba - Tce Pb;Tribunal;Consignet;Inativo;2023-06-26;2024-05-17
CON-130;BA;Feira De Santana;Prefeitura Municipal;ConsigLog;Inativo;2023-06-26;2024-04-29
CON-129;CE;Coreaú;Prefeitura Municipal;Digital Consig;Ativo;2023-06-26;2028-05-02
CON-128;RS;Triunfo;Prefeitura Municipal;Consignet;Inativo;2023-06-26;2024-10-29
CON-127;CE;Aracati;Instituto de Previdência;Safe Consig;Inativo;2023-06-26;2025-01-13
CON-126;RS;Capão Da Canoa;Prefeitura Municipal;Consignet;Iniciando Renovação;2024-06-14;2025-06-14
CON-125;AL;Joaquim Gomes;Prefeitura Municipal;Fasitec;Ativo;2023-05-04;2028-05-04
CON-124;SP;Águas Da Prata;Prefeitura Municipal;Consignet;Ativo;2022-08-18;2026-08-18
CON-123;MS;Nova Alvorada Do Sul;Prefeitura Municipal;Consignet;Inativo;2023-03-15;2024-03-15
CON-122;PR;Pitanga;Prefeitura Municipal;Consignet;Ativo;2023-04-27;2028-04-27
CON-121;PR;Iguaraçu;Prefeitura Municipal;Consignet;Ativo;2023-06-15;2028-06-15
CON-120;RO;Alta Floresta Doeste;Prefeitura Municipal;Consignet;Ativo;2023-05-15;2027-05-15
CON-119;PR;Jaguapitã;Prefeitura Municipal;Consignet;Ativo;2023-03-17;2028-03-17
CON-118;PR;Marilena;Prefeitura Municipal;Consignet;Ativo;2023-06-04;2028-06-04
CON-117;SC;Jaraguá Do Sul;Empresa Privada;Consignet;Ativo;2025-01-13;2026-01-12
CON-116;PR;Porecatu;Prefeitura Municipal;Consignet;Ativo;2023-04-26;2028-04-26
CON-115;MA;Lagoa Grande Do Maranhão;Prefeitura Municipal;Consignet;Ativo;2022-12-22;2026-12-22
CON-114;PR;Manoel Ribas;Prefeitura Municipal;Consignet;Ativo;2022-10-21;2027-10-21
CON-113;PR;Palotina;Prefeitura Municipal;Consignet;Inativo;2022-02-09;2024-09-02
CON-112;SP;Sud Mennucci;Prefeitura Municipal;Consignet;Inativo;2022-05-06;2025-05-06
CON-111;PR;Sapopema;Prefeitura Municipal;Consignet;Inativo;2022-07-08;2024-07-08
CON-110;RO;Autarquia Esporte Cultura;Autarquia;Consignet;Ativo;2022-08-15;2027-08-15
CON-109;PE;Taquaritinga Do Norte;Prefeitura Municipal;Consignet;Ativo;2022-07-22;2027-07-22
CON-108;MG;Bom Despacho;Instituto de Previdência;Consignet;Inativo;2022-05-21;2024-05-21
CON-107;PR;Sarandi;Instituto de Previdência;Consignet;Inativo;2023-03-09;2024-03-09
CON-106;SP;Lençóis Paulista;Prefeitura Municipal;Consignet;Ativo;2023-03-02;2027-03-02
CON-105;RN;Janduis;Prefeitura Municipal;Consignet;Iniciando Renovação;2022-08-18;2025-08-18
CON-104;SP;Catanduva;Instituto de Previdência;Consignet;Ativo;2022-08-03;2026-08-03
CON-103;SP;Águas Da Prata;Prefeitura Municipal;Consignet;Ativo;2022-08-18;2026-08-18
CON-102;GO;Piranhas;Instituto de Previdência;Consignet;Ativo;2023-01-19;2028-01-19
CON-101;GO;Piranhas;Prefeitura Municipal;Consignet;Ativo;2023-03-29;2027-11-10
CON-100;MA;Estreito;Prefeitura Municipal;Consignet;Ativo;2022-08-20;2027-07-12
CON-99;MS;Taquarassu;Prefeitura Municipal;Consignet;Ativo;2023-02-15;2028-02-15
CON-98;MS;Guia Lopes Da Laguna;Prefeitura Municipal;Consignet;Ativo;2025-01-11;2029-01-11
CON-97;PA;Tucuruí;Instituto de Previdência;Consignet;Ativo;2023-01-14;2027-01-14
CON-96;PE;Ângulo;Prefeitura Municipal;Consignet;Inativo;2022-06-03;2025-06-03
CON-95;PE;Buíque;Instituto de Previdência;Consignet;Inativo;2022-08-29;2023-08-29
CON-94;PE;Buíque;Prefeitura Municipal;Consignet;Inativo;2022-09-24;2023-09-24
CON-93;PR;Grandes Rios;Prefeitura Municipal;Consignet;Iniciando Renovação;2022-08-25;2025-08-25
CON-92;PR;Guarapuava;Prefeitura Municipal;Consignet;Ativo;2022-12-02;2026-06-09
CON-91;PR;Guarapuava;Instituto de Previdência;Consignet;Inativo;2022-12-02;2023-12-02
CON-90;PR;Tuneiras Do Oeste;Prefeitura Municipal;Fasitec;Inativo;2022-10-21;2024-10-21
CON-89;PR;Leópolis;Prefeitura Municipal;Consignet;Inativo;2022-08-08;2024-08-08
CON-88;PR;Itaúna Do Sul;Prefeitura Municipal;Consignet;Inativo;2023-02-13;2024-02-13
CON-87;PR;Castro;Prefeitura Municipal;Consignet;Inativo;2023-01-20;2024-01-20
CON-86;PR;Piraquara;Prefeitura Municipal;Fácil;Ativo;2023-02-24;2026-02-24
CON-85;PR;Turvo;Instituto de Previdência;Consignet;Ativo;2022-10-07;2027-10-07
CON-84;PR;Maringá;Instituto de Previdência;Consignet;Ativo;2023-03-25;2027-11-25
CON-83;PR;Cianorte;Prefeitura Municipal;Consignet;Inativo;2022-04-29;2023-04-29
CON-82;RO;Porto Velho;Prefeitura Municipal;Fácil;Iniciando Renovação;2022-07-29;2025-08-19
CON-81;RO;Porto Velho;Instituto de Previdência;Fácil;Ativo;2022-11-18;2027-11-18
CON-80;RS;Pelotas;Prefeitura Municipal;NeoConsig;Inativo;2022-07-23;2025-07-23
CON-79;PR;Siqueira Campos;Prefeitura Municipal;Consignet;Inativo;2022-05-12;2024-05-12
CON-78;PR;Empresa Previsa De Astorga;Empresa Privada;Consignet;Ativo;2023-01-18;2028-01-18
CON-77;PR;Astorga;Prefeitura Municipal;Consignet;Inativo;2022-06-03;2025-06-03
CON-76;PR;California;Prefeitura Municipal;Consignet;Iniciando Renovação;2022-07-27;2025-07-27
CON-75;PR;Astorga;Câmara Municipal;Consignet;Ativo;2022-10-19;2027-10-19
CON-74;PR;Itambé;Prefeitura Municipal;Consignet;Ativo;2025-02-13;1930-02-13
CON-73;RN;Boa Saúde;Instituto de Previdência;Consignet;Ativo;2023-02-17;2028-02-17
CON-72;RN;Tenente Laurentino Cruz;Prefeitura Municipal;Consignet;Ativo;2023-02-17;2028-02-17
CON-71;RN;Espirito Santo;Prefeitura Municipal;Consignet;Ativo;2023-01-13;2028-01-13
CON-70;RN;Boa Saúde;Prefeitura Municipal;Consignet;Ativo;2023-01-16;2026-01-16
CON-69;RN;Boa Saúde;Instituto de Previdência;Consignet;Ativo;2022-12-10;2026-12-10
CON-68;RO;Candeias Do Jamari;Prefeitura Municipal;Consignet;Ativo;2022-10-17;2027-10-17
CON-67;RO;Cujubim;Instituto de Previdência;Consignet;Ativo;2023-04-19;2027-04-19
CON-66;RO;Presidente Médici;Prefeitura Municipal;Consignet;Ativo;2023-03-24;2027-03-24
CON-65;RO;Ouro Preto Do Oeste;Prefeitura Municipal;Consignet;Ativo;2024-11-28;2029-11-27
CON-64;RO;Assembleia Legislativa De Rondônia;Assembléia;Consignet;Ativo;2023-02-22;2027-02-22
CON-63;RO;Espigão Do Oeste;Prefeitura Municipal;Consignet;Ativo;2022-12-15;2027-12-15
CON-62;RS;Xangri-Lá;Prefeitura Municipal;Consignet;Ativo;2023-05-28;2027-05-28
CON-61;RS;Terra De Areia;Prefeitura Municipal;Consignet;Ativo;2024-11-18;2025-11-18
CON-60;SC;Campo Alegre;Prefeitura Municipal;Consignet;Ativo;2022-11-17;2025-11-17
CON-59;SC;Brusque;Instituto de Previdência;Consignet;Ativo;2023-06-02;2026-06-02
CON-58;SC;Brusque;Prefeitura Municipal;Consignet;Ativo;2023-02-07;2026-02-07
CON-57;SC;Governador Celso Ramos;Prefeitura Municipal;Consignet;Ativo;2022-06-17;2026-06-17
CON-56;SC;Mondaí;Prefeitura Municipal;Consignet;Ativo;2022-06-16;2026-06-16
CON-55;SC;Porto União;Prefeitura Municipal;Consignet;Ativo;2022-07-27;2026-07-27
CON-54;SC;Itaiópolis;Prefeitura Municipal;Consignet;Ativo;2022-08-27;2026-08-27
CON-53;SC;Balneário Barra Do Sul;Prefeitura Municipal;Consignet;Inativo;2022-08-01;2024-08-01
CON-52;SC;Guaramirim;Prefeitura Municipal;Consignet;Ativo;2023-01-13;2027-01-13
CON-51;SC;Dionísio Cerqueira;Prefeitura Municipal;Consignet;Ativo;2022-07-17;2027-07-17
CON-50;SC;Penha;Prefeitura Municipal;Consignet;Inativo;2019-10-25;2024-10-25
CON-49;SC;Braço Do Trombudo;Prefeitura Municipal;Consignet;Ativo;2022-10-10;2027-10-10
CON-48;SC;Trombudo Central;Prefeitura Municipal;Consignet;Ativo;2022-10-21;2027-10-21
CON-47;SC;Pouso Redondo;Prefeitura Municipal;Consignet;Ativo;2022-10-24;2027-10-24
CON-46;SC;Presidente Getúlio;Prefeitura Municipal;Consignet;Ativo;2022-11-21;2027-11-21
CON-45;SC;Campo Erê;Prefeitura Municipal;Consignet;Ativo;2023-02-02;2028-02-02
CON-44;SC;São Bento Do Sul;Prefeitura Municipal;Consignet;Ativo;2023-01-04;2027-01-04
CON-43;SC;São Bento Do Sul;Instituto de Previdência;Consignet;Inativo;2023-02-09;2025-02-12
CON-42;SC;Agronômica;Prefeitura Municipal;Consignet;Ativo;2023-02-09;2028-02-09
CON-41;SC;Balneário Camboriú;Prefeitura Municipal;Consignet;Inativo;2022-08-01;2024-08-01
CON-40;SC;São Francisco Do Sul;Prefeitura Municipal;Consignet;Inativo;2019-07-22;2024-07-22
CON-39;SC;São João Do Itaperiú;Prefeitura Municipal;Consignet;Ativo;2022-09-09;2027-09-09
CON-38;SP;Viradouro;Prefeitura Municipal;Consignet;Iniciando Renovação;2022-06-18;2025-06-18
CON-37;SP;Fundação Feapa;Empresa Privada;Consignet;Inativo;2022-11-25;2023-11-25
CON-36;SP;Guaraci;Prefeitura Municipal;Consignet;Ativo;2022-04-19;2027-10-02
CON-35;SP;Jacareí;Prefeitura Municipal;Consignet;Inativo;2022-11-24;2025-02-02
CON-34;SP;Santa Casa De Cerqueira Cesar;Empresa Privada;Consignet;Ativo;2022-09-20;2027-09-20
CON-33;SP;Capão Bonito;Prefeitura Municipal;Consignet;Iniciando Renovação;2022-07-01;2025-07-01
CON-32;SP;Riversul;Prefeitura Municipal;Consignet;Iniciando Renovação;2022-06-22;2025-06-22
CON-31;SP;Porto Ferreira;Prefeitura Municipal;Consignet;Inativo;2022-11-12;2024-11-12
CON-30;RS;Fundo De Pensão;Instituto de Previdência;ASBAN;Ativo;2022-12-18;2025-12-18
CON-29;RS;Cachoeirinha;Instituto de Previdência;ASBAN;Inativo;2022-06-26;2024-10-30
CON-28;SC;Mafra;Prefeitura Municipal;Safe Consig;Ativo;2025-01-16;2026-01-15
CON-27;SC;Blumenau;Instituto de Previdência;Quantum;Inativo;2022-09-04;2023-09-04
CON-25;SC;Tribunal Regional Do Trabalho Da 12ª Região - Trt 12;Tribunal;Unitedtech;Ativo;2024-07-07;2026-03-06
CON-24;SC;Bom Jardim Da Serra;Prefeitura Municipal;ConsigLog;Ativo;2022-10-08;2025-10-08
CON-23;SC;São João Batista;Prefeitura Municipal;ConsigLog;Inativo;2022-05-18;2023-07-17
CON-22;RN;Areia Branca;Prefeitura Municipal;Fácil;Inativo;2022-10-28;2024-10-28
CON-21;SE;Boquim;Prefeitura Municipal;Green Consig;Inativo;2022-10-05;2024-10-03
CON-20;SP;Santos;Instituto de Previdência;ConsigLog;Ativo;2023-04-11;2027-04-11
CON-19;SP;Agudos;Prefeitura Municipal;VilleFort;Inativo;2022-12-26;2023-12-26
CON-18;SP;Francisco Morato;Prefeitura Municipal;ConsigLog;Ativo;2023-01-09;2028-01-09
CON-17;SP;Ribeirão Pires;Prefeitura Municipal;SP Consig;Inativo;2022-09-02;2023-09-02
CON-16;SP;Araras;Prefeitura Municipal;Fasitec;Inativo;2024-04-19;2025-05-19
CON-15;SP;Vera Cruz;Prefeitura Municipal;ConsigLog;Inativo;2023-01-06;2024-01-06
CON-14;SP;Desenvolvimento Urbano;Autarquia;Montreal;Inativo;2023-06-23;2025-02-06
CON-13;PE;Cabo De Santo Agostinho;Prefeitura Municipal;DB1;Inativo;2023-06-23;2024-03-31
CON-12;BA;Eunápolis;Prefeitura Municipal;Consignet;Inativo;2023-06-27;2024-08-08
CON-11;GO;Social Dos Servidores Mineiros;Instituto de Previdência;Digital Consig;Inativo;2023-06-23;2025-05-24
CON-10;SP;Santos - Capep-Saúde;Outros;ConsigLog;Ativo;2023-06-20;2027-06-20
CON-9;SP;Ribeirão Preto;Prefeitura Municipal;Quantum;Ativo;2025-07-18;2026-01-17
CON-8;AL;Olho D'Água Das Flores;Instituto de Previdência;Fasitec;Ativo;2023-06-22;2028-06-22
CON-7;AL;Jundiá;Prefeitura Municipal;Fasitec;Ativo;2023-06-19;2028-06-19
CON-5;SP;Louveira;Prefeitura Municipal;RF1 Participações;Ativo;2022-12-09;2025-11-26
CON-4;SP;Bauru;Instituição Financeira;DB1;Inativo;2022-08-16;2023-08-16
CON-3;SP;Sumaré;Instituto de Previdência;ConsigLog;Ativo;2024-11-14;2025-11-14
CON-2;SP;Araçatuba;Prefeitura Municipal;Unitedtech;Ativo;2024-05-23;2026-07-19
CON-1;SP;Itu;Prefeitura Municipal;ConsigLog;Ativo;2024-11-23;2025-11-22
